timestamp,open,high,low,close,volume
1773237600,70186.08000000,70987.00000000,69906.77000000,70578.70000000,2251.77658000
1773241200,70578.70000000,70654.43000000,69702.25000000,70227.91000000,1844.69630000
1773244800,70227.92000000,70826.39000000,70161.78000000,70570.71000000,1837.92404000
1773248400,70570.71000000,71321.00000000,70512.01000000,70785.99000000,2122.20651000
1773252000,70785.99000000,70895.31000000,70415.27000000,70617.64000000,1134.13411000
1773255600,70617.63000000,70742.38000000,70375.68000000,70641.82000000,644.23151000
1773259200,70641.81000000,70700.00000000,70394.23000000,70634.96000000,383.34496000
1773262800,70634.96000000,70777.17000000,70499.94000000,70741.26000000,576.42683000
1773266400,70741.27000000,70950.00000000,70241.53000000,70373.01000000,1098.26512000
1773270000,70373.01000000,70505.00000000,70125.83000000,70191.86000000,641.56300000
1773273600,70191.86000000,70353.87000000,70130.23000000,70225.34000000,658.09363000
1773277200,70225.34000000,70226.94000000,69754.94000000,69841.31000000,760.55263000
1773280800,69841.30000000,69887.93000000,69226.52000000,69286.56000000,742.38929000
1773284400,69286.55000000,69628.25000000,69246.23000000,69446.61000000,415.13842000
1773288000,69446.61000000,69676.88000000,69296.43000000,69372.00000000,436.68208000
1773291600,69372.00000000,69539.61000000,69205.91000000,69480.54000000,734.74043000
1773295200,69480.54000000,69561.84000000,69315.63000000,69501.44000000,719.76894000
1773298800,69501.45000000,69865.98000000,69408.88000000,69826.19000000,830.78197000
1773302400,69826.19000000,70116.37000000,69698.33000000,69917.37000000,1246.32882000
1773306000,69917.36000000,70400.00000000,69580.00000000,69952.51000000,1284.31562000
1773309600,69952.51000000,70511.00000000,69856.00000000,70412.11000000,911.03902000
1773313200,70412.10000000,70800.00000000,70367.97000000,70427.91000000,1207.70061000
1773316800,70427.90000000,70617.66000000,70277.38000000,70381.80000000,847.51801000
1773320400,70381.80000000,70534.65000000,69645.00000000,69972.15000000,1340.77540000
1773324000,69972.20000000,70660.69000000,69355.34000000,69590.09000000,2130.67842000
1773327600,69590.09000000,70565.43000000,69476.14000000,70334.88000000,1778.50463000
1773331200,70334.89000000,70569.15000000,69905.71000000,70381.16000000,1271.41787000
1773334800,70381.15000000,70547.19000000,70076.16000000,70212.06000000,843.93551000
1773338400,70212.05000000,70303.51000000,69800.00000000,69819.64000000,742.85798000
1773342000,69819.64000000,70548.81000000,69770.85000000,70432.32000000,757.84664000
1773345600,70432.33000000,70555.20000000,70111.28000000,70164.49000000,618.18553000
1773349200,70164.50000000,70470.00000000,70164.50000000,70268.55000000,355.90233000
1773352800,70268.54000000,70305.26000000,70013.17000000,70175.64000000,467.42484000
1773356400,70175.64000000,70734.25000000,70159.35000000,70541.34000000,894.58188000
1773360000,70541.34000000,72000.00000000,70386.01000000,71475.61000000,2857.31114000
1773363600,71475.60000000,71759.95000000,71283.99000000,71672.39000000,975.74666000
1773367200,71672.38000000,71696.68000000,71045.52000000,71143.80000000,994.81538000
1773370800,71143.80000000,71508.87000000,70964.43000000,71405.75000000,927.82134000
1773374400,71405.76000000,71493.77000000,71214.01000000,71393.94000000,780.92498000
1773378000,71393.93000000,71637.54000000,71242.02000000,71546.29000000,1178.90406000
1773381600,71546.28000000,71593.22000000,71180.19000000,71342.00000000,1081.97604000
1773385200,71342.00000000,71672.76000000,71236.08000000,71612.22000000,1139.83190000
1773388800,71612.23000000,72142.85000000,71385.28000000,71821.02000000,1820.16796000
1773392400,71821.01000000,72100.37000000,71589.81000000,72006.57000000,925.21442000
1773396000,72006.56000000,72575.98000000,71995.53000000,72458.12000000,1635.35127000
1773399600,72458.11000000,72526.12000000,72207.41000000,72228.82000000,724.41705000
1773403200,72228.81000000,72884.68000000,72210.00000000,72784.73000000,1142.93241000
1773406800,72784.73000000,73585.27000000,72684.88000000,73379.18000000,3297.40201000
1773410400,73379.18000000,73913.74000000,72350.00000000,72382.72000000,4558.05031000
1773414000,72382.72000000,72829.12000000,71736.34000000,71831.46000000,3305.45471000
1773417600,71831.46000000,72100.00000000,71154.54000000,71885.57000000,2334.34610000
1773421200,71885.56000000,72249.99000000,70914.09000000,71037.93000000,1889.70074000
1773424800,71037.93000000,71350.94000000,70841.23000000,71055.45000000,738.18799000
1773428400,71055.45000000,71309.94000000,71006.19000000,71189.95000000,507.07823000
1773432000,71189.96000000,71469.53000000,71150.00000000,71346.84000000,554.47290000
1773435600,71346.84000000,71491.03000000,71058.25000000,71104.65000000,650.14338000
1773439200,71104.65000000,71189.26000000,70559.02000000,70814.00000000,863.33877000
1773442800,70814.00000000,71005.30000000,70688.45000000,70930.00000000,1113.02703000
1773446400,70930.01000000,70951.80000000,70555.00000000,70631.97000000,763.50434000
1773450000,70631.96000000,70941.05000000,70481.70000000,70831.70000000,791.55133000
1773453600,70831.70000000,70948.66000000,70735.21000000,70783.27000000,1013.67533000
1773457200,70783.27000000,71185.23000000,70783.26000000,71081.30000000,944.72261000
1773460800,71081.31000000,71307.92000000,71021.11000000,71039.58000000,707.08065000
1773464400,71039.57000000,71151.30000000,70916.96000000,71013.75000000,759.34070000
1773468000,71013.75000000,71013.75000000,70317.00000000,70622.08000000,712.17672000
1773471600,70622.09000000,70743.88000000,70489.03000000,70596.68000000,750.98425000
1773475200,70596.68000000,70710.76000000,70536.58000000,70585.63000000,461.44808000
1773478800,70585.64000000,70728.07000000,70400.00000000,70501.16000000,893.97396000
1773482400,70501.16000000,70575.10000000,70389.08000000,70570.44000000,624.35522000
1773486000,70570.44000000,70784.38000000,70562.66000000,70751.42000000,515.18098000
1773489600,70751.42000000,70835.48000000,70616.44000000,70780.59000000,472.56223000
1773493200,70780.59000000,70930.56000000,70711.54000000,70847.35000000,886.49950000
1773496800,70847.34000000,70941.17000000,70578.76000000,70599.22000000,329.16955000
1773500400,70599.23000000,70728.59000000,70501.00000000,70580.09000000,849.34654000
1773504000,70580.09000000,70709.40000000,70500.00000000,70672.53000000,379.28346000
1773507600,70672.52000000,70733.02000000,70590.00000000,70617.01000000,134.37087000
1773511200,70617.01000000,70708.88000000,70559.35000000,70668.23000000,95.80359000
1773514800,70668.23000000,70740.34000000,70595.14000000,70700.00000000,77.47303000
1773518400,70699.99000000,70856.40000000,70650.09000000,70805.71000000,114.01852000
1773522000,70805.71000000,70825.04000000,70661.06000000,70799.99000000,113.91325000
1773525600,70799.99000000,70805.15000000,70695.29000000,70710.91000000,89.24315000
1773529200,70710.90000000,71253.17000000,70710.90000000,71211.95000000,537.56951000
1773532800,71211.95000000,71220.74000000,70967.59000000,70985.28000000,576.24004000
1773536400,70985.29000000,71037.41000000,70858.82000000,70985.83000000,340.54476000
1773540000,70985.84000000,71634.08000000,70985.84000000,71450.53000000,895.09143000
1773543600,71450.54000000,71538.03000000,71240.68000000,71363.14000000,779.68802000
1773547200,71363.13000000,71661.55000000,71330.66000000,71606.32000000,779.77883000
1773550800,71606.31000000,71800.68000000,71476.00000000,71489.68000000,792.96245000
1773554400,71489.67000000,71595.43000000,71373.75000000,71458.41000000,528.89919000
1773558000,71458.41000000,71658.44000000,71411.88000000,71453.59000000,276.05348000
1773561600,71453.59000000,71736.72000000,71453.59000000,71717.50000000,551.40345000
1773565200,71717.50000000,71940.49000000,71713.90000000,71791.10000000,640.93656000
1773568800,71791.11000000,71919.19000000,71714.37000000,71783.09000000,525.01350000
1773572400,71783.10000000,71888.00000000,71659.71000000,71839.42000000,452.79199000
1773576000,71839.41000000,71839.42000000,71560.21000000,71610.33000000,324.76249000
1773579600,71610.33000000,71679.81000000,71263.99000000,71607.54000000,1108.48189000
1773583200,71607.54000000,71635.56000000,71341.68000000,71622.03000000,452.09243000
1773586800,71622.04000000,71626.00000000,71410.00000000,71481.24000000,210.01259000
1773590400,71481.24000000,71586.75000000,71320.08000000,71437.35000000,302.61771000
1773594000,71437.35000000,71989.93000000,71409.74000000,71819.95000000,365.80062000
1773597600,71819.96000000,71885.55000000,71321.87000000,71390.53000000,321.10675000
1773601200,71390.53000000,71582.83000000,71338.67000000,71549.94000000,251.59972000
1773604800,71549.94000000,71930.00000000,71433.75000000,71730.81000000,236.54566000
1773608400,71730.81000000,72222.00000000,71629.99000000,72109.58000000,459.80342000
1773612000,72109.59000000,73081.77000000,71725.74000000,72749.44000000,1471.44945000
1773615600,72749.45000000,73199.00000000,72420.44000000,72815.24000000,1393.63061000
1773619200,72815.25000000,73008.94000000,72452.26000000,72531.26000000,685.43450000
1773622800,72531.27000000,72852.28000000,72270.41000000,72752.90000000,715.87613000
1773626400,72752.90000000,72852.28000000,72368.08000000,72514.69000000,487.11967000
1773630000,72514.69000000,74330.34000000,72436.02000000,73573.32000000,3424.72669000
1773633600,73573.31000000,74451.03000000,73573.31000000,73835.62000000,1907.76761000
1773637200,73835.62000000,74258.07000000,73720.00000000,74207.49000000,1421.12171000
1773640800,74207.49000000,74207.50000000,73610.00000000,73714.36000000,1229.39836000
1773644400,73714.36000000,73924.83000000,73385.18000000,73456.68000000,958.93738000
1773648000,73456.69000000,73776.13000000,72888.80000000,73135.00000000,1562.06854000
1773651600,73135.00000000,73331.88000000,73057.25000000,73260.92000000,531.72090000
1773655200,73260.92000000,73783.42000000,73202.89000000,73783.42000000,1038.45265000
1773658800,73783.42000000,73838.76000000,73515.33000000,73552.77000000,680.69185000
1773662400,73552.78000000,74044.00000000,73465.46000000,73864.80000000,921.55759000
1773666000,73864.81000000,74509.52000000,73787.00000000,74109.55000000,1593.51066000
1773669600,74109.56000000,74460.19000000,72990.52000000,73565.54000000,2204.69587000
1773673200,73565.54000000,74030.00000000,73186.50000000,73274.76000000,1024.65577000
1773676800,73274.75000000,73901.95000000,73160.66000000,73760.63000000,1016.72181000
1773680400,73760.63000000,74065.70000000,73648.70000000,73943.18000000,906.04408000
1773684000,73943.17000000,74356.32000000,73860.00000000,73913.60000000,1086.95746000
1773687600,73913.60000000,74418.60000000,73781.54000000,73963.00000000,1122.08511000
1773691200,73963.00000000,74248.95000000,73863.20000000,74236.90000000,424.59345000
1773694800,74236.90000000,74799.00000000,74150.00000000,74401.36000000,1246.95221000
1773698400,74401.35000000,74899.99000000,74378.43000000,74772.66000000,1058.73068000
1773702000,74773.56000000,74909.08000000,74250.21000000,74884.67000000,1159.70951000
1773705600,74884.67000000,75520.23000000,74614.18000000,75318.48000000,2173.53670000
1773709200,75318.48000000,76000.00000000,75074.37000000,75623.91000000,1953.08873000
1773712800,75623.91000000,75677.66000000,75114.67000000,75198.02000000,1068.24779000
1773716400,75198.02000000,75326.15000000,74268.73000000,74463.98000000,1730.33731000
1773720000,74463.98000000,74712.89000000,73980.16000000,74252.01000000,2017.11887000
1773723600,74252.00000000,74459.99000000,73784.00000000,74036.74000000,1250.81696000
1773727200,74036.74000000,74276.66000000,73877.56000000,74085.45000000,879.74749000
1773730800,74085.46000000,74457.72000000,74066.40000000,74249.32000000,771.24200000
1773734400,74249.32000000,74452.97000000,74108.01000000,74188.38000000,461.65295000
1773738000,74188.38000000,74406.03000000,73841.62000000,73937.16000000,864.16263000
1773741600,73937.16000000,73960.74000000,73560.98000000,73729.45000000,1049.06910000
1773745200,73729.45000000,74224.16000000,73682.01000000,74033.11000000,647.95804000
1773748800,74033.10000000,74170.55000000,73672.25000000,73739.74000000,614.23436000
1773752400,73739.74000000,74167.39000000,73399.19000000,73615.48000000,1159.88444000
1773756000,73615.49000000,74425.31000000,73424.79000000,74381.70000000,1362.71508000
1773759600,74381.69000000,74893.94000000,73669.91000000,73914.39000000,1370.72331000
1773763200,73914.40000000,74350.00000000,73855.24000000,74155.69000000,747.87279000
1773766800,74155.68000000,74594.00000000,74006.58000000,74523.75000000,826.10844000
1773770400,74523.76000000,74769.17000000,74386.11000000,74683.04000000,707.46038000
1773774000,74683.04000000,74800.00000000,74427.25000000,74512.17000000,768.60522000
1773777600,74511.21000000,74685.50000000,74359.87000000,74506.75000000,466.76372000
1773781200,74506.75000000,74799.00000000,74450.01000000,74685.42000000,618.20101000
1773784800,74685.42000000,74772.14000000,73934.00000000,74307.08000000,488.30847000
1773788400,74307.08000000,74398.74000000,73871.74000000,73909.36000000,523.41057000
1773792000,73909.37000000,74063.22000000,73535.36000000,73867.88000000,673.31061000
1773795600,73867.88000000,74211.43000000,73820.69000000,74072.30000000,537.72886000
1773799200,74072.30000000,74476.00000000,74051.78000000,74338.93000000,549.53806000
1773802800,74338.93000000,74672.34000000,74250.27000000,74446.14000000,459.80928000
1773806400,74446.14000000,74486.30000000,74137.02000000,74175.49000000,472.35206000
1773810000,74175.48000000,74312.11000000,73830.76000000,73950.00000000,662.80056000
1773813600,73950.01000000,74225.82000000,73938.10000000,73954.03000000,652.79254000
1773817200,73954.03000000,73997.04000000,73700.01000000,73883.80000000,504.72370000
1773820800,73883.80000000,74130.02000000,73863.31000000,74044.89000000,735.50464000
1773824400,74044.90000000,74281.33000000,74042.85000000,74181.08000000,347.16358000
1773828000,74181.08000000,74267.77000000,73816.26000000,73946.35000000,478.90858000
1773831600,73946.35000000,74074.84000000,72800.00000000,72952.85000000,1877.69179000
1773835200,72952.85000000,72981.79000000,72271.11000000,72361.24000000,1819.95371000
1773838800,72361.13000000,72556.81000000,71980.00000000,72133.49000000,1607.02731000
1773842400,72133.48000000,72222.45000000,71100.00000000,71193.23000000,2385.98822000
1773846000,71193.23000000,71531.54000000,70857.21000000,71467.82000000,2560.23665000
1773849600,71467.82000000,71565.78000000,71037.34000000,71314.08000000,967.21409000
1773853200,71314.07000000,71750.00000000,71199.87000000,71595.21000000,1025.99840000
1773856800,71595.21000000,72000.50000000,70947.78000000,71096.74000000,1475.11719000
1773860400,71096.75000000,71486.14000000,70933.85000000,71072.38000000,867.91916000
1773864000,71072.38000000,71333.33000000,70500.00000000,71214.67000000,1180.62213000
1773867600,71214.67000000,71451.22000000,71167.15000000,71263.67000000,338.26453000
1773871200,71263.67000000,71269.02000000,70944.56000000,71153.66000000,520.94837000
1773874800,71153.67000000,71365.40000000,71069.69000000,71246.54000000,691.26691000
1773878400,71246.55000000,71321.81000000,70976.69000000,71002.17000000,887.95607000
1773882000,71002.18000000,71182.44000000,70951.93000000,71115.23000000,391.40796000
1773885600,71115.24000000,71252.83000000,70902.37000000,71055.44000000,554.97617000
1773889200,71055.44000000,71613.79000000,71053.33000000,71215.39000000,593.60943000
1773892800,71215.39000000,71215.39000000,70654.86000000,70822.07000000,702.86032000
1773896400,70822.06000000,70909.88000000,70661.56000000,70826.54000000,416.16191000
1773900000,70826.55000000,70979.99000000,70505.00000000,70583.22000000,619.85140000
1773903600,70583.22000000,70600.04000000,69478.51000000,70191.17000000,2753.95570000
1773907200,70191.16000000,70300.00000000,69900.00000000,69985.19000000,1015.64209000
1773910800,69985.19000000,70560.91000000,69971.99000000,70513.00000000,1262.65596000
1773914400,70513.00000000,70538.74000000,70117.00000000,70133.72000000,613.17552000
1773918000,70133.73000000,70259.37000000,69909.09000000,69952.75000000,542.70053000
1773921600,69952.75000000,69952.76000000,69105.49000000,69290.27000000,1452.42038000
1773925200,69290.28000000,70084.35000000,69081.51000000,69905.65000000,1720.19325000
1773928800,69905.65000000,70179.53000000,69096.16000000,69482.25000000,1636.49639000
1773932400,69482.24000000,69917.87000000,68793.35000000,69412.51000000,1898.28931000
1773936000,69412.52000000,69642.35000000,69177.19000000,69455.86000000,858.32753000
1773939600,69455.86000000,69954.18000000,69122.03000000,69854.16000000,759.67868000
1773943200,69854.15000000,69931.10000000,69581.55000000,69821.21000000,442.61763000
1773946800,69821.21000000,70596.42000000,69805.33000000,70271.99000000,1190.55299000
1773950400,70272.00000000,70676.00000000,70201.00000000,70483.03000000,488.71031000
1773954000,70483.03000000,70695.60000000,70371.19000000,70413.47000000,418.78383000
1773957600,70413.46000000,70501.89000000,69954.05000000,70183.99000000,551.74820000
1773961200,70184.00000000,70282.47000000,69718.23000000,69930.00000000,592.04663000
1773964800,69930.01000000,70311.12000000,69837.10000000,70181.00000000,871.72419000
1773968400,70181.00000000,70588.50000000,70181.00000000,70403.79000000,526.82154000
1773972000,70403.80000000,70516.16000000,70086.86000000,70415.47000000,312.91426000
1773975600,70415.48000000,70809.43000000,70388.00000000,70729.92000000,711.57589000
1773979200,70729.93000000,70969.71000000,70557.91000000,70783.69000000,546.53749000
1773982800,70783.70000000,70867.44000000,70521.73000000,70606.24000000,367.69531000
1773986400,70606.23000000,70646.93000000,70346.49000000,70502.90000000,758.81391000
1773990000,70502.91000000,70939.58000000,70160.06000000,70854.66000000,936.89906000
1773993600,70854.66000000,71367.00000000,70800.00000000,71042.23000000,1011.96314000
1773997200,71042.23000000,71042.23000000,70419.65000000,70583.80000000,885.49116000
1774000800,70583.81000000,70670.43000000,70218.68000000,70611.68000000,609.11713000
1774004400,70611.68000000,70810.81000000,70303.36000000,70478.71000000,605.56445000
1774008000,70478.71000000,70685.63000000,70251.00000000,70342.63000000,613.27107000
1774011600,70342.63000000,70613.75000000,69795.70000000,69863.84000000,1225.89394000
1774015200,69863.85000000,70268.66000000,69589.38000000,69731.21000000,1679.84994000
1774018800,69731.20000000,70002.68000000,69480.00000000,69860.09000000,1196.90076000
1774022400,69860.09000000,70100.00000000,69608.54000000,69829.26000000,922.25773000
1774026000,69829.27000000,70039.78000000,69388.00000000,70000.00000000,998.84797000
1774029600,69999.99000000,70071.81000000,69525.33000000,69770.00000000,630.47960000
1774033200,69770.01000000,70190.18000000,69673.76000000,70177.86000000,528.39593000
1774036800,70177.85000000,70259.28000000,69754.71000000,70057.66000000,435.39665000
1774040400,70057.66000000,70726.13000000,69946.65000000,70540.73000000,780.46042000
1774044000,70540.72000000,70923.75000000,70532.00000000,70767.85000000,591.69583000
1774047600,70767.85000000,70771.13000000,70430.00000000,70510.73000000,372.60008000
1774051200,70510.73000000,70826.00000000,70467.36000000,70682.19000000,274.67077000
1774054800,70682.20000000,70758.50000000,70445.36000000,70464.59000000,375.95226000
1774058400,70464.60000000,70785.90000000,70431.67000000,70737.60000000,316.88084000
1774062000,70737.60000000,70784.07000000,70632.39000000,70657.35000000,226.82019000
1774065600,70657.35000000,70819.00000000,70617.05000000,70642.13000000,487.10407000
1774069200,70642.14000000,70834.46000000,70635.10000000,70697.94000000,941.44912000
1774072800,70697.94000000,70831.14000000,70693.06000000,70774.65000000,857.26608000
1774076400,70773.55000000,70879.76000000,70677.44000000,70727.33000000,431.42703000
1774080000,70727.33000000,70753.79000000,70492.02000000,70594.43000000,956.10118000
1774083600,70594.42000000,70735.36000000,70570.40000000,70661.59000000,204.69969000
1774087200,70661.59000000,70695.32000000,70559.69000000,70605.64000000,524.32782000
1774090800,70605.64000000,70652.73000000,70567.79000000,70652.72000000,360.21459000
1774094400,70652.73000000,70800.00000000,70652.73000000,70722.61000000,199.41863000
1774098000,70722.61000000,70812.74000000,70707.12000000,70740.18000000,171.54370000
1774101600,70740.18000000,71100.94000000,70592.53000000,70629.10000000,873.72717000
1774105200,70629.09000000,70760.00000000,70453.09000000,70630.02000000,399.45062000
1774108800,70630.02000000,70652.64000000,70251.00000000,70301.66000000,435.70425000
1774112400,70301.66000000,70426.18000000,70210.00000000,70304.08000000,444.64800000
1774116000,70303.45000000,70534.38000000,70290.48000000,70389.19000000,200.58580000
1774119600,70389.18000000,70448.79000000,70324.70000000,70396.00000000,140.45698000
1774123200,70396.01000000,70508.11000000,70358.90000000,70462.28000000,697.39549000
1774126800,70462.27000000,70516.82000000,70268.06000000,70345.57000000,629.83259000
1774130400,70345.57000000,70384.95000000,70265.55000000,70277.22000000,737.88495000
1774134000,70277.21000000,70293.82000000,68571.42000000,68918.12000000,2509.60568000
1774137600,68918.12000000,69155.86000000,68228.50000000,68954.71000000,2161.16442000
1774141200,68954.70000000,69100.00000000,68762.31000000,68962.40000000,809.55651000
1774144800,68962.40000000,69411.10000000,68951.21000000,69278.12000000,506.62838000
1774148400,69278.12000000,69588.79000000,69123.13000000,69339.99000000,671.14040000
1774152000,69340.00000000,69526.85000000,69215.89000000,69358.00000000,626.75701000
1774155600,69358.00000000,69358.00000000,69150.00000000,69153.41000000,322.14134000
1774159200,69153.41000000,69245.79000000,69059.87000000,69164.06000000,378.08519000
1774162800,69164.06000000,69250.08000000,68892.93000000,68919.38000000,432.94301000
1774166400,68919.37000000,68990.67000000,68523.96000000,68804.77000000,1053.77702000
1774170000,68804.77000000,68901.65000000,68587.78000000,68826.20000000,383.82763000
1774173600,68826.21000000,68847.83000000,68584.27000000,68648.17000000,360.03346000
1774177200,68648.16000000,68691.03000000,68110.55000000,68217.95000000,784.43160000
1774180800,68217.94000000,68763.18000000,68199.04000000,68654.83000000,484.24300000
1774184400,68654.83000000,68957.24000000,68548.32000000,68700.02000000,548.07349000
1774188000,68700.02000000,68915.27000000,68542.10000000,68711.66000000,385.54476000
1774191600,68711.66000000,69005.71000000,68700.00000000,68847.96000000,391.17296000
1774195200,68847.97000000,68885.53000000,68665.62000000,68805.58000000,258.25035000
1774198800,68805.58000000,68848.32000000,68665.34000000,68673.02000000,252.16281000
1774202400,68672.85000000,68743.18000000,68344.57000000,68618.58000000,340.01718000
1774206000,68618.57000000,68626.07000000,68145.01000000,68199.93000000,472.99305000
1774209600,68199.93000000,68498.40000000,68080.00000000,68176.46000000,319.53245000
1774213200,68176.47000000,68228.71000000,67360.66000000,67899.97000000,1535.47353000
1774216800,67899.97000000,68396.94000000,67571.67000000,68339.37000000,856.56100000
1774220400,68339.38000000,68474.00000000,67839.99000000,67859.00000000,509.27627000
1774224000,67859.00000000,68161.41000000,67445.18000000,67669.99000000,823.69218000
1774227600,67670.00000000,68157.31000000,67536.01000000,67905.00000000,628.21786000
1774231200,67905.00000000,68400.00000000,67801.67000000,68320.72000000,627.90507000
1774234800,68320.72000000,68585.12000000,68059.88000000,68074.60000000,415.80047000
1774238400,68074.60000000,68550.00000000,68057.56000000,68541.00000000,486.61149000
1774242000,68541.00000000,68915.40000000,68541.00000000,68899.92000000,1162.54953000
1774245600,68899.92000000,68904.42000000,67698.86000000,67874.19000000,1218.88217000
1774249200,67874.20000000,68464.42000000,67502.48000000,68333.16000000,1946.35809000
1774252800,68333.16000000,68696.91000000,68328.55000000,68434.26000000,1238.43118000
1774256400,68434.27000000,68471.11000000,67916.14000000,68334.01000000,382.31585000
1774260000,68334.01000000,68714.28000000,68299.82000000,68551.02000000,494.85509000
1774263600,68551.02000000,71499.00000000,68544.15000000,70122.15000000,7050.35572000
1774267200,70122.15000000,70877.35000000,69671.95000000,70752.15000000,1915.66623000
1774270800,70752.14000000,71587.98000000,70600.00000000,71481.13000000,1712.52184000
1774274400,71481.13000000,71817.09000000,71127.14000000,71446.46000000,1663.17727000
1774278000,71446.46000000,71660.01000000,70103.21000000,70131.48000000,2051.70929000
1774281600,70131.48000000,70753.43000000,70131.47000000,70561.54000000,1367.86918000
1774285200,70561.54000000,71119.09000000,70363.63000000,71085.16000000,673.70407000
1774288800,71085.16000000,71195.21000000,70879.85000000,71076.22000000,593.89042000
1774292400,71076.22000000,71246.01000000,70649.40000000,70679.05000000,615.85820000
1774296000,70679.04000000,70983.33000000,70559.03000000,70915.59000000,394.04509000
1774299600,70915.59000000,70998.00000000,70827.66000000,70851.35000000,222.54858000
1774303200,70851.36000000,70896.76000000,70520.22000000,70780.22000000,279.98300000
1774306800,70780.22000000,70998.00000000,70404.39000000,70906.45000000,368.14332000
1774310400,70906.45000000,71099.96000000,70423.36000000,70679.20000000,735.82970000
1774314000,70679.20000000,70891.53000000,70278.46000000,70516.57000000,730.30371000
1774317600,70516.57000000,70698.00000000,70369.46000000,70453.37000000,431.98798000
1774321200,70453.38000000,70583.36000000,70404.54000000,70542.90000000,380.97532000
1774324800,70542.90000000,70741.64000000,70247.91000000,70372.44000000,474.91642000
1774328400,70372.45000000,70374.38000000,70119.06000000,70283.85000000,641.69358000
1774332000,70283.84000000,70572.83000000,70253.23000000,70541.38000000,850.05748000
1774335600,70541.39000000,71400.00000000,70488.00000000,71291.70000000,1722.67702000
1774339200,71291.70000000,71349.10000000,70850.11000000,70964.15000000,725.27631000
1774342800,70964.16000000,71368.61000000,70851.77000000,71316.97000000,511.50447000
1774346400,71316.98000000,71328.59000000,71078.09000000,71272.87000000,680.81546000
1774350000,71272.87000000,71327.26000000,70964.94000000,71157.77000000,560.33228000
1774353600,71157.77000000,71177.66000000,70860.18000000,70956.48000000,460.81810000
1774357200,70956.48000000,71059.59000000,69968.02000000,70100.46000000,1729.62355000
1774360800,70100.46000000,70462.91000000,69507.34000000,69869.93000000,1973.02189000
1774364400,69869.93000000,70255.37000000,69770.85000000,69873.04000000,1419.67177000
1774368000,69873.04000000,70001.92000000,69340.08000000,69476.87000000,889.76128000
1774371600,69476.88000000,69512.73000000,68923.07000000,69238.43000000,1294.24297000
1774375200,69238.44000000,69746.40000000,69168.64000000,69430.24000000,808.06583000
1774378800,69430.25000000,69700.00000000,69277.04000000,69377.33000000,547.42601000
1774382400,69377.33000000,70295.54000000,69296.15000000,70093.19000000,1018.45154000
1774386000,70093.19000000,70400.00000000,69901.39000000,70332.93000000,686.65263000
1774389600,70332.93000000,70586.86000000,70140.50000000,70316.96000000,686.91503000
1774393200,70316.96000000,70832.54000000,70270.00000000,70556.74000000,741.40211000
1774396800,70556.74000000,71100.28000000,70476.90000000,70840.75000000,784.33083000
1774400400,70840.75000000,70977.35000000,70629.72000000,70677.18000000,624.19197000
1774404000,70677.19000000,70781.39000000,70490.77000000,70531.09000000,582.86416000
1774407600,70531.10000000,70808.37000000,70408.00000000,70716.70000000,513.15296000
1774411200,70716.70000000,70977.49000000,70703.83000000,70968.64000000,623.46021000
1774414800,70968.64000000,71345.00000000,70940.00000000,71117.66000000,850.19172000
1774418400,71117.65000000,71260.00000000,70984.67000000,70991.83000000,934.75878000
1774422000,70991.82000000,71270.11000000,70891.31000000,70926.88000000,470.72474000
1774425600,70926.88000000,71503.94000000,70800.00000000,71248.39000000,1150.83138000
1774429200,71248.40000000,71415.12000000,71101.99000000,71345.91000000,598.42707000
1774432800,71345.91000000,71641.91000000,71291.69000000,71501.39000000,485.22161000
